Student_ID,Attendance,Favourite_Color,Previous_Score,Random_Code,Age,Study_Hours,Gender,Lucky_Number,Absences,Education,Music_Preference,Income,Assignments_Completed,Random_Value,Stress_Level,City,Previous_Failures,Random_Flag,Parent_Support,Pet_Ownership,Financial_Stress,Random_Category,Library_Visits,Commute_Minutes,Birth_Weekday,Random_Number_2,Mock_Test_Score,Internet_Quality,Random_Date_Code,Mentor_Meetings,Sleep_Hours,Device,Random_Score,Academic_Warning,Extracurricular_Hours,Registration_Quarter,Random_Bucket,Assignment_Submission_Rate,Financial_Aid,Outcome
,64.4,Red,57,735056,33,5.6,M,,0,B.Tech,Pop,16124,4,428.8423751222068,1,Thrissur,0,0,7,None,2,F,18,93,0,5030305,37,Excellent,1514079,3,4.3,Laptop,95.52321655953583,Yes,2.9,1,X5,62.8,YES,Continue
S125854,46.6,Red,32,,31,6.4,,705190,13,B.Tech,,74206,2,735.5387934790498,1,Kozhikode,2,0,7,Bird,3,,3,71,,7858782,76,Average,1971969,6,8.5,Windows Laptop,64.33161454505438,No,,2,X5,90.7,,Continue
S139513,74.1%,Red,60,256537,32,6.0,Female,916595,6,UG,Rock,36699,,136.02711041436345,9,Kochi,1,0,8,None,7,E,9,44,1,5750224,54,Excellent,905694,7,8.6,iOS,80.83436581863394,No,8.1,3,X1,74.5,YES,Continue
S121389,81.4%,White,64,290875,59,6.9,male,742035,2,Diploma,Jazz,,,519.4248458402765,3,Kochi,2,0,7,Dog,3,E,14,12,2,1477267,99,Excellent,234360,6,7.6,iOS,73.17282652351346,No,4.9,2,X3,,Yes,Continue
S106671,53.1,Yellow,,454497,45,7.3,Male,87237,8,Diploma,HipHop,108327,19,717.9848740757152,3,Kollam,1,,6,Bird,2,D,11,30,6,,33,Poor,,11,8.3,Tablet,35.22580114751742,No,7.8,1,X3,80.0,No,Continue
S113696,92.7,Yellow,40,381010,27,3.2,Female,504178,,B.Tech,Rock,58.6k,19,,7,Kottayam,3,1,3,Bird,3,C,4,81,6,3412901,48,Average,515615,,,Tablet,57.806748825630436,No,9.9,4,X5,50.2,No,Dropout
S146753,,White,78,520805,18,,M,,10,,None,"₹23,863",12,454.8448348583261,,Thiruvananthapuram,0,1,1,Dog,6,E,0,52,0,7975755,71,Excellent,,10,5.9,Windows Laptop,21.458232887810325,Yes,3.2,,X5,96.2,Yes,Continue
S146391,53.0,Blue,100,583971,28,3.2 hrs,M,537541,10,Graduate,Jazz,34363,11,225.58249660765875,4,Kottayam,2,1,5,,,C,20,109,0,4333339,35,Poor,1380736,2,,Android,23.64069243481356,No,0.4,3,X5,81.5,No,Continue
S140708,94.5%,White,31,698809,27,1.8,F,569522,2,UG,Pop,41091,19,246.0521609772251,9,Thiruvananthapuram,2,1,4,Dog,4,A,8,51,1,6279809,33,Good,638880,5,6.1,iOS,41.0128149724854,Yes,13.3,,X3,74.2,NO,Dropout
S146956,,Green,67,139019,,3.3,Male,929707,24,Graduate,Pop,36.2k,12,387.77385013531244,4,Thiruvananthapuram,1,0,2,Dog,1,F,5,22,4,,94,Poor,,3,7.9,iOS,70.72882828123454,Yes,5.9,2,X3,97.9,YES,Dropout
S106132,0.94,Red,,699831,52,3.8,Male,936264,,UG,Jazz,107267,5,233.466793389612,4,Kottayam,1,1,3,None,10,A,16,49,3,1194178,44,Good,285539,1,,iOS,49.4578163226695,No,10.0,4,X1,89.7,NO,Dropout
S108929,51.1,White,55,747281,36,6.0,Male,935019,4,Diploma,None,14963,4,521.5993050198149,2,Kollam,3,1,7,Dog,1,E,18,54,5,3505523,57,Excellent,1811835,1,4.8,Android,84.86214220657921,,7.5,3,X3,,No,Dropout
S106768,96.9,Green,56,620841,49,5.7,Female,111475,,UG,HipHop,40540,13,778.5196631584063,6,Kochi,3,0,2,Bird,3,C,,72,,7937452,39,Excellent,,11,4.5,Laptop,7.234548615383063,,7.5,4,X1,51.2,NO,Dropout
S129142,89.5,Green,73,973770,56,5.8,female,887087,7,BTech,Rock,"₹66,735",17,723.5467147778444,,Thiruvananthapuram,0,0,6,Bird,,F,20,114,1,6477018,84,,514164,5,7.5,Android,98.90257624570825,Yes,11.6,1,X3,65.7,YES,Continue
S131927,63.7,Yellow,71,925536,56,6.7,,,21,Diploma,Rock,11370,3,1095.9859255225224,1,Kochi,1,1,7,,,E,9,,2,4835028,53,Excellent,1992720,3,4.9,Windows Laptop,59.848219680142655,No,0.4,1,,90.7,YES,Continue
S103777,,Green,51,,42,4.0 hrs,male,135160,17,UG,Jazz,99454,5,-44.22201114417089,7,Kollam,5,1,,None,10,C,12,52,3,1141774,63,Average,,12,6.7,Laptop,54.133067776160615,No,7.5,3,X5,94.8,NO,Dropout
S116129,92.3,Green,,732643,,0.8,Male,802700,21,BTech,Jazz,12208,1,316.983466229739,8,Kozhikode,2,1,3,Dog,2,E,13,59,6,9162243,22,Average,442057,4,8.5,Android,51.507225049001434,,1.6,1,X1,87.2,NO,Dropout
S149126,79.1,Red,32,805279,,5.8,M,234724,24,Graduate,Rock,100683,10,736.5371170008212,7,Kochi,5,1,9,Cat,5,F,6,38,6,1206813,79,Poor,1998362,8,6.0,Tablet,10.964340088897462,Yes,6.5,3,X2,75.4,YES,Dropout
S118852,76.2,Red,98,672457,27,,male,,12,Diploma,None,115924,11,,,Thrissur,0,0,2,Dog,10,E,10,110,1,7477395,46,Average,1166201,5,7.4,Laptop,6.418826448674563,No,7.0,3,X5,94.1,NO,Continue
S125111,,White,43,943850,42,6.7,female,497053,2,UG,Jazz,"₹79,108",14,,1,Thrissur,4,1,3,,8,E,15,101,6,2113314,92,Poor,557565,,,Windows Laptop,78.48629998742,Yes,13.2,4,X5,77.2,Yes,Continue
S119305,72.7,Yellow,95,,44,,Male,126019,15,Graduate,Jazz,119618,9,833.091579378847,6,,4,1,4,Bird,3,A,20,,5,,36,Average,48868,5,7.8,Windows Laptop,19.007708831781244,No,4.0,4,X2,94.1,No,Dropout
S128569,94.1,Black,82,905738,,8.7,male,422186,20,PG,Classical,"₹68,872",13,,10,Thiruvananthapuram,2,0,4,Cat,8,C,2,18,0,9863868,52,,1758145,5,4.9,Android,58.302691533143225,Yes,14.1,4,X4,,No,Dropout
S117052,60.8,Red,53,705444,39,6.9,Male,993629,18,PG,None,20555,3,584.5510817704934,2,Kottayam,3,1,6,None,8,F,6,22,2,4619125,,Excellent,1255859,11,5.0,Windows Laptop,74.6383139052683,No,4.5,3,X5,64.8,Yes,Dropout
S115643,75.2,Red,76,359511,50,4.4,female,206289,3,Diploma,Jazz,25997,16,881.2180334899198,2,Kozhikode,5,1,3,Dog,8,A,9,102,2,6445493,62,Good,223351,8,8.1,Android,71.8378410296623,Yes,0.2,4,X4,85.0,NO,Dropout
S128274,46.2,Red,54,456756,50,2.3,Male,33737,15,PG,None,71684,5,151.60729756850282,8,Thiruvananthapuram,0,0,,None,4,E,9,55,5,4760916,,Poor,1829329,6,5.2,iOS,24.405520828088246,Yes,0.3,3,X4,97.8,,Dropout
S116011,90.2,Black,89,640067,49,6.9,female,482755,7,UG,Pop,,13,592.4423811368166,9,Kollam,,0,8,Bird,7,C,19,48,4,6777392,30,Good,1432179,1,7.2,Windows Laptop,,Yes,2.6,1,,99.5,,Dropout
,54.4%,,50,467584,57,1.4,M,907059,27,UG,None,19.8k,5,587.764411371752,7,,5,1,8,Cat,5,A,8,,6,2131882,54,Poor,410784,0,4.4,iOS,18.83706810968605,Yes,4.2,,X1,,Yes,Dropout
,79.5,Yellow,88,545478,37,5.2,F,615994,7,UG,Pop,102.6k,5,,5,Kozhikode,4,1,8,Bird,7,B,20,105,6,4048732,32,Excellent,440053,9,7.5,Android,10.506931244432216,No,1.5,1,X4,47.9,NO,Continue
S107209,81.5,Red,85,220602,18,2.7 hrs,Female,904791,24,Diploma,None,97.7k,3,,9,Thiruvananthapuram,2,0,6,Dog,3,F,13,114,4,8460710,42,Excellent,,,7.3,Android,71.9294482508035,Yes,0.2,3,X3,91.5,No,Dropout
S111998,47.7,Yellow,77,103329,41,,Male,556046,28,UG,Jazz,8.6k,18,,7,Thrissur,0,0,3,,2,E,3,17,2,4502295,69,Good,1467345,5,,Laptop,77.21217912436222,No,1.9,2,X5,60.2,YES,Continue
S124602,94.3%,Yellow,31,,,5.0,,935609,4,B.Tech,Jazz,,,630.0051492597019,,Kollam,0,1,4,Bird,6,B,5,63,3,2039759,31,Excellent,1758486,2,5.1,Laptop,44.87055692065546,No,10.2,1,X3,,Yes,Continue
S118199,65.7,Blue,91,,43,2.3,female,97305,11,UG,,"₹20,487",17,309.1764868424955,7,Thiruvananthapuram,3,0,6,Dog,6,,9,60,4,,24,Good,1306548,2,5.8,Tablet,64.05354200292916,Yes,5.8,4,X2,68.1,Yes,Continue
S125263,55.5%,Black,,394978,42,,Male,848819,17,Graduate,None,73950,20,901.7169692595669,6,Thiruvananthapuram,0,0,6,,6,E,18,24,0,,61,Poor,217608,8,5.0,Tablet,26.355886157854023,No,9.3,1,X1,98.2,NO,Continue
S111691,98.6,Green,41,137344,34,2.9,female,82650,28,Graduate,,16963,9,751.5273351970002,7,Kozhikode,2,0,8,Bird,2,D,,84,1,5306172,40,,1669200,8,7.2,,10.782534182891212,,14.5,3,X2,45.6,No,Continue
S146125,62.8,Blue,42,527525,34,,Male,545041,25,Diploma,Jazz,"₹60,711",3,792.732391263479,2,Kozhikode,2,1,5,Bird,7,E,11,23,3,2018230,98,Poor,602307,8,5.6,Windows Laptop,,No,13.5,4,X1,56.0,NO,Dropout
S115722,88.1,Green,99,587808,18,2.8,female,555837,12,BTech,,"₹90,887",8,386.39996454268237,4,Thiruvananthapuram,1,0,1,Dog,3,D,10,90,2,5796673,48,,,5,5.5,Android,19.976054950900135,No,13.9,3,X4,79.3,No,Dropout
S109277,92.4,Blue,89,277752,54,3.1h,F,417502,25,B.Tech,None,57720,,674.7181716856187,1,Kollam,0,1,8,Bird,4,D,14,102,3,554654,,Good,1161019,5,4.5,Laptop,53.32914995243716,Yes,,3,X4,51.3,,Continue
,93.5,White,40,168044,37,2.5,F,200565,3,Graduate,,26065,9,821.4559449245897,6,Kochi,4,0,2,Dog,2,C,9,109,0,3107175,96,Good,359240,1,6.9,Tablet,76.79056478647792,No,1.7,1,X1,91.3,Yes,Dropout
S113789,72.0,White,87,129728,53,8.5,Male,814277,20,Graduate,Jazz,76534,11,,1,Kottayam,2,0,1,Cat,,E,,70,5,8633316,43,Excellent,1057004,5,8.6,Tablet,25.1309353644383,No,9.6,3,X5,51.4,YES,Dropout
S121361,50.2%,Red,62,775198,,2.9,F,26566,12,BTech,Rock,75497,7,852.7771431086209,8,Kottayam,2,,5,Cat,7,C,5,80,2,4642512,76,Good,472448,7,5.5,Android,50.04974120581684,Yes,7.0,2,X2,76.2,,Dropout
S115966,0.46,White,96,309307,32,0.9,Male,699160,15,PG,Rock,"₹53,745",4,22.82652784460811,2,Kochi,0,0,4,Cat,8,D,,31,2,4800,56,Average,612474,11,4.3,iOS,73.04592294958755,Yes,,3,X1,68.4,Yes,Dropout
S149269,53.1,Blue,55,147604,,1.8,Female,103053,20,Graduate,Rock,84049,6,511.4369681648814,2,,5,0,4,Cat,10,A,2,106,0,6741282,51,Average,1331222,7,7.7,Laptop,,Yes,4.5,,X4,88.2,No,Dropout
S142157,0.88,Green,,907981,55,2.1,M,475468,7,UG,HipHop,31068,19,541.5715418267612,7,Thiruvananthapuram,5,1,7,Dog,7,A,10,84,5,2419928,54,Average,1016906,1,7.3,Windows Laptop,28.69870826492823,Yes,0.1,3,X1,87.9,No,Continue
S102716,58.9,Yellow,72,877470,42,0.8,F,515930,21,UG,,,7,397.3742227995778,8,Kochi,5,1,7,Dog,7,C,13,28,6,5896836,57,Poor,328722,2,,Android,,Yes,1.3,2,,55.9,Yes,Dropout
S126744,57.0,Yellow,63,938340,50,4.2,Male,273375,2,Diploma,Rock,68087,20,632.1692003309345,4,,2,1,2,Cat,2,D,13,41,3,3826166,71,Average,611072,1,7.9,Android,51.597193343223566,Yes,14.1,4,X3,89.4,YES,Dropout
S124826,,Green,95,414603,,5.8,Male,1503,21,PG,Classical,"₹52,033",12,,2,Kollam,1,0,6,None,6,C,11,67,1,6405165,73,Excellent,786715,3,8.4,iOS,82.61069984266561,No,8.9,1,X5,92.7,YES,Dropout
S118891,84.7,Black,,254556,,4.3,female,356975,22,Diploma,None,,11,439.6462265351052,3,Thrissur,3,0,4,Bird,1,E,5,110,,5775376,53,Good,1506722,5,5.0,Laptop,19.92996896417334,No,0.9,3,X2,85.8,Yes,Dropout
S142025,86.8,Blue,61,,35,0.7 hrs,F,,27,UG,None,15234,,587.6724211960099,6,Kozhikode,5,1,3,Bird,3,B,1,6,1,8558623,67,Average,993201,,7.0,iOS,,No,10.5,4,X2,62.2,Yes,Continue
S141198,86.4,Black,33,735601,45,5.3,F,378122,2,UG,Jazz,35748,5,90.04195478142015,3,,,1,10,None,,A,1,,,4058706,50,Average,545255,6,4.1,Windows Laptop,42.81430090091602,No,14.7,1,,46.7,Yes,Dropout
S110397,47.6,Blue,64,603785,31,1.3,M,92925,3,Graduate,Classical,27060,20,358.30641522417034,5,Thiruvananthapuram,5,0,5,None,6,C,17,18,6,6582783,68,Poor,413645,2,,Laptop,32.301064094749755,No,6.7,2,X2,97.7,NO,Continue
S117513,0.76,Black,80,752276,31,4.9 hrs,F,420235,12,UG,HipHop,46682,16,429.58260497363403,,Kottayam,1,0,10,None,7,F,9,49,5,2672835,94,Poor,923007,11,7.7,Tablet,9.888266530418111,Yes,5.9,1,X1,83.2,No,Continue
S107964,46.8,Red,47,470383,42,1.5,male,941225,10,PG,,102303,2,453.98807064723144,3,Thiruvananthapuram,2,1,7,Bird,10,C,,37,2,2494349,30,Poor,1524957,,8.0,Laptop,38.5225955592164,Yes,,4,X1,46.4,No,Dropout
S106589,55.8,Blue,,649722,19,4.8,female,19097,7,Graduate,None,46266,8,327.3457746690285,7,Kottayam,2,0,6,Cat,4,E,5,58,3,6291884,90,Excellent,1339844,9,6.6,Tablet,10.264115940451168,No,4.8,3,X3,52.5,NO,Continue
S112069,56.5,White,62,656726,,6.0,Male,797862,25,Diploma,Classical,86086,19,-268.2371050246486,6,Kottayam,4,0,6,Cat,2,,7,50,3,,30,Average,1207067,0,8.4,iOS,17.866400487944667,Yes,13.3,4,X3,,YES,Dropout
S146766,89.2,,46,140764,49,2.3,F,496334,15,,None,20392,9,889.6337628102287,2,Kollam,5,0,8,Bird,7,A,16,87,2,,64,,181878,11,4.9,,59.64521553059052,No,12.3,,X2,87.1,YES,Dropout
S107063,96.2,Blue,50,387921,35,3.3 hrs,male,819284,12,Diploma,Classical,11.8k,15,,10,Kochi,5,1,6,None,10,D,19,57,2,2310475,95,Average,1627982,6,6.6,Laptop,76.87137038505996,Yes,9.1,4,X5,70.9,No,Dropout
S128406,99.5,Yellow,32,589664,,6.5,F,792453,16,,None,95580,8,527.4246059849786,3,Kozhikode,0,1,,Dog,2,A,0,117,4,5370815,98,,1795633,11,,Android,98.74406406423647,No,8.0,3,X5,61.8,Yes,Dropout
S135031,85.3,Blue,56,332761,31,5.2h,,717954,14,UG,Pop,35038,0,665.2485684722108,1,Thrissur,4,1,6,None,9,A,17,44,2,1235044,76,Good,1127717,12,7.2,Laptop,13.833208425115185,No,8.6,3,X2,96.7,Yes,Dropout
S128664,46.5%,,68,821308,21,3.7 hrs,female,,24,BTech,Classical,17374,13,309.6236849291709,9,Thiruvananthapuram,4,,1,Cat,4,D,12,103,5,3050110,34,Poor,1555154,12,6.2,iOS,72.24182616531142,Yes,2.2,2,X3,91.4,Yes,Dropout
S106382,79.9,Red,60,765735,49,1.3,,466381,9,BTech,Rock,82135,,306.5364747995136,2,Kozhikode,0,1,2,Bird,10,C,12,49,5,6909943,72,Excellent,858363,,,Laptop,95.97320902946181,Yes,14.2,3,X4,64.7,YES,Dropout
S110941,93.5,Black,30,310467,,8.4 hrs,F,672257,14,PG,Pop,47375,11,514.4000540955967,9,Kochi,5,1,8,Dog,9,E,2,65,2,3552499,36,Excellent,968574,1,5.5,Laptop,60.95757249660897,,5.0,4,X1,94.5,YES,Dropout
S100047,98.4%,Black,64,,19,1.8,female,688156,1,Diploma,Jazz,116237,9,330.6538916145878,,Kozhikode,4,1,8,Bird,1,F,8,25,1,600110,36,Average,361937,11,6.5,Windows Laptop,37.47440692309875,Yes,5.5,1,X2,52.7,NO,Dropout
S104924,73.0,Green,41,645248,30,0.8,F,896895,7,UG,Jazz,66669,17,437.644139750487,2,Kochi,5,1,8,Dog,6,D,5,78,,6042005,67,Excellent,490129,2,7.1,,54.356921385751754,Yes,13.1,3,X5,57.9,Yes,Dropout
S114176,52.5,Green,38,872326,59,6.9 hrs,male,973720,24,B.Tech,Classical,49.9k,12,670.6611561356099,8,Kozhikode,0,0,4,Bird,,B,5,,4,9823610,40,Poor,1851200,3,8.4,iOS,17.142874783378147,No,4.5,,X5,52.0,YES,Continue
S115330,79.6,White,55,148260,33,5.0,,147897,3,B.Tech,Pop,27464,10,482.96446695066885,8,Kochi,2,1,3,Bird,10,F,13,32,2,3915118,74,Average,985206,8,6.4,Android,7.4961820115630236,Yes,7.9,4,X2,67.5,YES,Dropout
S107492,,Red,54,141335,52,7.2,,457465,7,Diploma,Pop,9419,14,801.6479709977143,7,Kollam,2,1,5,Dog,10,F,9,35,0,844924,83,Poor,,11,6.2,Laptop,35.5045529577554,No,10.6,1,X4,46.8,Yes,Dropout
S128265,49.9,Black,64,749964,24,5.3,F,4374,24,B.Tech,Rock,44974,1,764.0780792068695,5,Kochi,0,0,9,None,5,D,3,57,,1512789,64,Average,1894019,6,4.1,,88.82322636012982,No,2.3,3,X5,53.9,NO,Dropout
S116051,81.1,,32,621928,52,7.7,male,762235,26,PG,HipHop,75182,17,440.222901623004,10,Thiruvananthapuram,3,1,1,None,4,A,1,29,0,8678896,22,Excellent,78273,2,4.5,Laptop,94.45308827312464,No,9.5,2,X2,41.9,Yes,Dropout
S108273,67.8,Red,96,670645,40,,male,101568,16,BTech,Rock,18768,15,660.6457986106233,8,Kochi,,1,7,,,C,15,18,,3240841,,Poor,235833,6,4.5,Tablet,60.65038876092758,No,6.4,2,X4,,YES,Continue
S105462,79.1,Black,56,,45,2.6,male,806454,6,PG,None,"₹116,853",18,65.51153447438281,10,Kollam,5,0,2,Dog,2,B,5,12,6,4123760,69,Average,884752,2,6.6,Windows Laptop,78.03181845498581,No,11.9,,X1,85.7,NO,Dropout
S137827,96.7,,,715171,-2,7.5,Female,115845,5,Diploma,Jazz,21379,13,444.7662773828499,,Kottayam,0,0,9,Cat,9,D,3,103,5,1994009,60,Excellent,1332510,6,4.5,Android,64.96049318662857,No,1.9,3,X4,46.5,Yes,Dropout
S149112,0.82,Yellow,40,403533,,5.2,M,,16,Graduate,Classical,19.1k,9,781.6139060580024,1,Kochi,5,1,5,,5,B,,,4,9691001,49,Average,468471,8,8.1,Tablet,95.96868744420274,No,3.2,,X5,81.2,Yes,Dropout
S137779,76.3,White,82,363280,,,male,,28,B.Tech,Rock,"₹80,260",6,,6,Kochi,3,1,10,None,2,D,10,47,0,87922,100,Good,1000060,10,4.3,Laptop,56.93957733994138,Yes,7.6,3,X1,,NO,Dropout
S100670,,Black,35,786979,,0.8,male,338809,19,B.Tech,Rock,,3,740.7776806611367,5,Kottayam,4,0,,,3,E,8,35,6,9266451,90,Poor,,1,5.7,Android,20.42802401573971,No,7.9,2,X2,67.9,No,Dropout
S112049,0.59,Red,,,60,1.6,Male,920827,18,PG,Pop,83943,13,806.6916331004415,5,Thrissur,1,1,3,None,6,C,2,94,1,598618,50,Excellent,162705,5,7.7,iOS,55.75661617032248,Yes,6.4,3,X5,73.0,No,Continue
S125612,65.3,Red,56,989731,24,7.2h,female,346122,11,PG,Pop,26578,2,222.61228026838427,8,Kollam,0,1,,Cat,10,B,11,93,5,9916919,42,Poor,1260692,5,8.1,Laptop,64.86271693584196,,9.7,4,X3,75.6,No,Dropout
S138569,73.4,Red,54,785648,48,3.3,F,490389,19,B.Tech,Rock,83.5k,3,167.86194923000363,3,Kottayam,2,1,1,Dog,10,F,19,46,4,6532624,90,Excellent,690337,1,6.1,iOS,80.48266765052084,No,3.1,2,,68.2,Yes,Continue
S149661,66.2%,Red,94,671963,27,1.8,M,368558,3,UG,None,,12,474.1867377809438,10,Thiruvananthapuram,4,1,,Dog,7,,12,,1,8931361,31,Average,338462,0,6.8,iOS,89.84266798858384,,1.1,2,X5,84.4,YES,Continue
,49.4,,57,190225,30,6.6,F,19998,11,,Pop,56579,8,,10,Kozhikode,4,0,1,Bird,2,A,16,113,2,7273266,46,Good,584086,11,6.2,,,No,6.2,2,,79.4,NO,Dropout
S121602,86.6,White,72,478676,33,7.1,Male,305690,8,BTech,Classical,111313,14,623.1754192124297,4,Kozhikode,2,1,6,Cat,3,C,17,22,4,118720,24,,108986,,,Laptop,32.2536134459408,Yes,10.8,4,X4,82.1,Yes,Dropout
S126617,0.94,Black,60,274830,47,6.6,female,253440,19,Diploma,None,88.9k,12,379.14707278927773,4,Thrissur,1,0,6,None,10,C,15,,6,4332730,26,Poor,1406089,5,6.3,Tablet,76.00930298995972,No,,1,X5,51.3,YES,Dropout
S108505,90.1%,Green,100,439374,46,8.6h,F,821910,2,PG,,"₹80,750",1,888.2141057494493,1,Kollam,0,1,4,Dog,2,A,0,118,0,6025560,73,Good,74877,12,9.0,Windows Laptop,22.361332628569,Yes,13.1,3,X4,91.9,Yes,Dropout
S135607,50.4,Yellow,99,628849,24,4.8,Female,584262,29,B.Tech,Rock,45374,15,597.0933956048086,7,Kottayam,3,0,9,Dog,,A,4,24,5,5781766,48,Excellent,,12,6.2,Laptop,0.23681329547122765,Yes,13.9,2,X4,56.8,Yes,Continue
S121248,65.4,Blue,78,,50,9.0,Female,838220,7,Diploma,Classical,,,703.8477806535932,10,Thrissur,3,1,7,Dog,9,C,,9,3,9151151,73,Poor,1302555,0,5.6,iOS,53.11004646470545,Yes,12.6,1,X2,67.6,Yes,Dropout
S134365,94.2,Green,56,277995,,6.9 hrs,M,919593,4,Graduate,Rock,41519,9,308.5388052175558,9,Kollam,0,0,8,Cat,,E,4,49,4,6311272,,Poor,948146,4,8.8,iOS,47.3884373774132,Yes,6.1,1,X3,43.1,No,Continue
S136048,84.9,Black,68,,60,,F,293866,14,Graduate,,49449,13,151.19738049300446,6,Kottayam,1,,1,Bird,1,C,5,82,3,8395900,71,Good,255976,1,6.9,iOS,,No,8.2,1,X1,,Yes,Dropout
S106972,49.4,White,82,209531,53,4.1,male,475998,21,UG,Rock,,3,435.24269452483884,6,Thiruvananthapuram,0,0,3,None,4,A,5,30,6,9283417,40,,1535647,12,6.4,,21.240799627495456,Yes,7.3,4,X5,83.2,NO,Dropout
S111902,-10%,Green,47,,,1.5,female,731645,19,BTech,Rock,67038,19,346.90977067161464,3,Kochi,5,0,2,Cat,2,C,3,56,3,4241816,72,Good,1213903,,8.3,iOS,,No,7.5,4,X2,78.5,,Dropout
S116359,0.91,Green,40,,59,8.6h,Female,934383,11,,,107031,18,578.9557001292624,10,Kochi,3,0,2,Cat,8,B,8,117,5,9403927,22,Excellent,449527,12,8.9,Tablet,71.01197480445171,,,2,X1,96.8,,Dropout
S114026,,White,45,366714,18,5.9,male,628993,,,Jazz,17.9k,15,24.74467832857931,2,,3,0,4,Bird,9,F,10,69,2,2173550,50,Poor,346516,12,6.7,Android,79.95656202585766,No,11.3,4,X3,77.7,Yes,Dropout
S101968,51.9,Green,92,160004,56,6.0,Male,213552,27,Graduate,None,25397,19,837.5022362278844,1,Kollam,2,,7,None,8,A,5,64,5,,38,,426386,1,8.1,iOS,11.412241786978683,No,11.1,1,X4,77.3,,Continue
,48.6,Green,44,517937,,6.4,Female,958435,0,Diploma,Pop,66883,10,743.8921032263311,5,Thrissur,5,1,,None,10,B,6,13,3,3969428,98,Excellent,1005995,,4.6,Windows Laptop,96.45423515161991,No,12.0,,X4,63.5,No,Continue
S139046,88.1,Black,41,,21,1.1 hrs,Male,75810,,,HipHop,51998,2,697.5253590008513,,Kollam,5,0,5,None,,B,0,102,2,3713492,86,Poor,1911655,1,5.5,Windows Laptop,,Yes,10.0,2,X5,65.5,YES,Dropout
S144696,48.7,Red,81,,22,6.0,Female,431172,1,B.Tech,Jazz,76090,14,144.16356612883095,8,Thrissur,,1,6,Dog,3,A,15,18,4,8023833,48,Excellent,755475,7,8.4,Windows Laptop,64.90784479048338,Yes,12.6,1,X1,57.1,YES,Continue
S120458,99.0,White,59,636738,18,8.1,F,446517,,PG,Jazz,"₹86,872",11,352.3243954446366,2,Thrissur,4,0,4,Dog,6,A,10,32,6,1042124,92,Good,1132191,,4.6,Android,2.804122507770157,Yes,1.1,4,X5,80.7,NO,Continue
S140873,59.1,Yellow,,170886,,8.9 hrs,Male,787327,2,B.Tech,Jazz,43409,0,404.31098175273877,8,Kozhikode,2,0,9,,9,,18,97,5,6088580,95,Average,1111201,7,6.3,iOS,2.9386552801861976,Yes,10.9,,X4,79.2,YES,Dropout
S110334,46.3,,63,166691,25,1.1,male,870590,,Graduate,HipHop,71758,,,4,Kottayam,1,1,9,None,4,A,11,50,,7954320,31,Good,1706046,6,9.0,Tablet,55.18455499540259,Yes,9.3,,X1,84.3,NO,Continue
S145873,55.4,Green,76,454380,38,3.3,Female,34316,,Diploma,Jazz,114369,7,635.2460263193454,3,Thrissur,1,0,3,None,8,,19,67,3,3777868,84,Average,17518,11,7.0,Windows Laptop,0.2970046165800544,No,1.7,1,,,No,Continue
S126284,47.8,White,62,197754,23,8.1,,689617,24,Graduate,Jazz,73515,5,867.7767388499508,,Thiruvananthapuram,4,0,5,Bird,8,D,16,84,4,1160679,28,Good,1406986,2,6.5,Windows Laptop,4.689260147037821,No,0.1,4,X3,,YES,Dropout
,66.4%,White,99,,49,8.4,male,820770,15,BTech,Classical,79.4k,2,662.4252347181761,10,,,1,6,Dog,10,B,5,87,1,8593050,57,Average,1250161,0,9.0,Tablet,11.719905390498697,No,2.0,4,X1,61.1,YES,Dropout
S139658,93.6%,Blue,51,540764,57,3.0,male,572297,30,BTech,Rock,30968,1,234.62139764383937,2,,3,0,4,None,6,F,6,100,3,3357519,79,Good,575744,5,5.2,Laptop,,No,4.7,2,X3,77.6,No,Dropout
S128306,64.6,Green,37,949751,55,5.4,M,678145,27,Graduate,Jazz,"₹63,444",,329.65684206287693,1,Kollam,2,0,10,None,9,D,1,14,5,2851270,72,Excellent,1530321,0,6.1,Tablet,83.25568835690505,Yes,11.5,1,X2,86.8,Yes,Continue
S140655,52.7%,Red,31,606734,31,4.6,female,439700,10,UG,None,111399,12,982.481545379797,1,Thrissur,2,1,,None,3,C,18,103,0,2654076,,Average,1096850,11,6.5,Windows Laptop,74.142162394874,No,13.6,,X3,67.2,YES,Dropout
S132134,,Red,69,156338,,5.5,male,426669,30,BTech,Classical,10781,,400.41389017066524,,Kollam,1,1,7,Dog,2,,9,15,1,3988843,66,Excellent,1245201,8,4.4,Laptop,,Yes,4.1,2,X2,47.2,No,Continue
S133210,84.9%,Yellow,85,,17,5.8,Male,,21,Graduate,HipHop,107.1k,11,532.351606805321,5,Kochi,4,1,7,Bird,9,F,12,102,5,9049122,52,Good,63601,6,5.7,Laptop,38.88927169359153,Yes,8.3,1,X5,47.7,Yes,Dropout
S108945,64.7,Green,43,544630,30,2.3,Female,854413,5,Graduate,,44373,20,264.07400037734305,10,Kozhikode,1,0,6,None,9,,10,24,3,9287096,64,Poor,4832,3,8.0,,80.5438404376834,No,8.7,1,X4,71.9,,Continue
